tripduration,starttime,stoptime,startstationid,startstationname,startstationlatitude,startstationlongitude,endstationid,endstationname,endstationlatitude,endstationlongitude,bikeid,usertype,birthyear,gender
449,10/1/2024 17:31,10/1/2024 17:39,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,107,Ames St at Main St,42.3625,-71.08822,1041,Subscriber,1988,1
271,10/1/2024 17:33,10/1/2024 17:37,Ams,Amsterdam Amstel,52.346587,4.918684,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469,-71.10057324,647,Subscriber,1994,1
472,10/1/2024 17:38,10/1/2024 17:46,Uto,Utrecht Overvecht,52.113333,5.111111,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,1057,Subscriber,1981,2
744,10/1/2024 17:39,10/1/2024 17:52,Asdz,Amsterdam Zuid,52.338602,4.871978,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,1006,Subscriber,1985,2
184,10/1/2024 17:42,10/1/2024 17:45,Uto,Utrecht Overvecht,52.113333,5.111111,107,Ames St at Main St,42.3625,-71.08822,862,Customer,1972,1
812,10/1/2024 17:49,10/1/2024 18:02,Uto,Utrecht Overvecht,52.113333,5.111111,115,Porter Square Station,42.387995,-71.119084,852,Subscriber,1982,1
554,10/1/2024 17:53,10/1/2024 18:02,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,107,Ames St at Main St,42.3625,-71.08822,764,Customer,1974,1
507,10/1/2024 17:56,10/1/2024 18:05,Ah,Arnhem Centraal,51.985,5.898611,115,Porter Square Station,42.387995,-71.119084,762,Customer,1986,1
380,10/1/2024 17:58,10/1/2024 18:05,Asdz,Amsterdam Zuid,52.338602,4.871978,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,660,Subscriber,1990,1
187,10/1/2024 18:01,10/1/2024 18:05,Ams,Amsterdam Amstel,52.346587,4.918684,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,780,Subscriber,1986,1
628,10/1/2024 18:05,10/1/2024 18:16,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,897,Customer,1987,2
2199,10/1/2024 18:07,10/1/2024 18:43,Asd,Amsterdam Centraal,52.379189,4.899431,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,822,Subscriber,\N,0
1466,10/1/2024 18:09,10/1/2024 18:33,118,Linear Park - Mass. Ave. at Cameron Ave. ,42.397828,-71.130516,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,890,Customer,1984,1
384,10/1/2024 18:16,10/1/2024 18:22,Ut,Utrecht Centraal,52.089444,5.110278,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,1046,Customer,1967,1
489,10/1/2024 18:18,10/1/2024 18:26,Gvc,The Hague Centraal,52.084167,4.324722,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,647,Customer,1984,1
432,10/1/2024 18:19,10/1/2024 18:26,Asdz,Amsterdam Zuid,52.338602,4.871978,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,1313,Subscriber,1987,1
509,10/1/2024 18:22,10/1/2024 18:30,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,107,Ames St at Main St,42.3625,-71.08822,1113,Subscriber,1991,2
169,10/1/2024 18:30,10/1/2024 18:33,117,Binney St / Sixth St,42.366095,-71.086388,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,1031,Subscriber,1986,1
682,10/1/2024 18:30,10/1/2024 18:41,Ut,Utrecht Centraal,52.089444,5.110278,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,756,Customer,1983,1
459,10/1/2024 18:36,10/1/2024 18:43,Ams,Amsterdam Amstel,52.346587,4.918684,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469,-71.10057324,803,Subscriber,1980,1
397,10/1/2024 18:38,10/1/2024 18:45,Asdz,Amsterdam Zuid,52.338602,4.871978,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,670,Subscriber,1985,1
553,10/1/2024 18:39,10/1/2024 18:48,Rtd,Rotterdam Centraal,51.9225,4.467167,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,1080,Subscriber,1989,1
251,10/1/2024 18:40,10/1/2024 18:44,Rtb,Rotterdam Blaak,51.920582,4.486082,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,1118,Customer,1990,1
478,10/1/2024 18:40,10/1/2024 18:48,Rtb,Rotterdam Blaak,51.920582,4.486082,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,774,Subscriber,1984,1
192,10/1/2024 18:45,10/1/2024 18:48,143,EF - North Point Park,42.369885,-71.069957,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,886,Subscriber,1984,1
500,10/1/2024 18:55,10/1/2024 19:03,141,Kendall Street,42.36356016,-71.08216792,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,881,Customer,1982,1
356,10/1/2024 19:05,10/1/2024 19:11,Ams,Amsterdam Amstel,52.346587,4.918684,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,898,Subscriber,1986,1
926,10/1/2024 19:06,10/1/2024 19:21,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469,-71.10057324,1096,Subscriber,1990,1
322,10/1/2024 19:10,10/1/2024 19:15,108,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865,115,Porter Square Station,42.387995,-71.119084,853,Customer,1991,1
683,10/1/2024 19:17,10/1/2024 19:28,Rtb,Rotterdam Blaak,51.920582,4.486082,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,670,Subscriber,1987,1
338,10/1/2024 19:24,10/1/2024 19:30,Ams,Amsterdam Amstel,52.346587,4.918684,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,1107,Subscriber,1989,1
269,10/1/2024 19:25,10/1/2024 19:30,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,897,Subscriber,1981,1
441,10/1/2024 19:45,10/1/2024 19:52,Rtb,Rotterdam Blaak,51.920582,4.486082,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,1089,Subscriber,1993,1
745,10/1/2024 19:46,10/1/2024 19:59,Ams,Amsterdam Amstel,52.346587,4.918684,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,652,Subscriber,1986,2
474,10/1/2024 19:50,10/1/2024 19:58,Rtd,Rotterdam Centraal,51.9225,4.467167,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,1046,Customer,1988,1
662,10/1/2024 19:53,10/1/2024 20:04,143,EF - North Point Park,42.369885,-71.069957,107,Ames St at Main St,42.3625,-71.08822,1296,Subscriber,1986,2
1070,10/1/2024 20:00,10/1/2024 20:18,Rtb,Rotterdam Blaak,51.920582,4.486082,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,857,Subscriber,\N,0
460,10/1/2024 20:02,10/1/2024 20:10,Ams,Amsterdam Amstel,52.346587,4.918684,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,875,Subscriber,1989,1
1129,10/1/2024 20:03,10/1/2024 20:22,72,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105,115,Porter Square Station,42.387995,-71.119084,771,Subscriber,1985,1
224,10/1/2024 20:07,10/1/2024 20:11,Ah,Arnhem Centraal,51.985,5.898611,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,776,Subscriber,1973,1
180,10/1/2024 20:09,10/1/2024 20:12,GV,The Hague Hollands Spoor,52.070833,4.322222,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,739,Customer,1990,1
163,10/1/2024 20:09,10/1/2024 20:12,GV,The Hague Hollands Spoor,52.070833,4.322222,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,796,Customer,1992,2
2397,10/1/2024 20:10,10/1/2024 20:50,Rtb,Rotterdam Blaak,51.920582,4.486082,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,898,Subscriber,1989,1
259,10/1/2024 20:17,10/1/2024 20:21,Rtd,Rotterdam Centraal,51.9225,4.467167,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,887,Customer,1983,1
301,10/1/2024 20:48,10/1/2024 20:53,Rtd,Rotterdam Centraal,51.9225,4.467167,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,875,Customer,1982,1
362,10/1/2024 20:49,10/1/2024 20:55,Ut,Utrecht Centraal,52.089444,5.110278,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,796,Customer,1992,2
363,10/1/2024 20:49,10/1/2024 20:55,Ut,Utrecht Centraal,52.089444,5.110278,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,739,Customer,1990,1
602,10/1/2024 20:55,10/1/2024 21:05,Asd,Amsterdam Centraal,52.379189,4.899431,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,1296,Subscriber,\N,0
547,10/1/2024 21:18,10/1/2024 21:27,Gvc,The Hague Centraal,52.084167,4.324722,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,1096,Subscriber,1990,1
416,10/1/2024 21:24,10/1/2024 21:30,Asd,Amsterdam Centraal,52.379189,4.899431,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,1281,Subscriber,1980,1
869,10/1/2024 21:25,10/1/2024 21:39,97,Harvard University River Houses at DeWolfe St / Cowperthwaite St,42.36919032,-71.11714125,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,1103,Subscriber,1994,1
984,10/1/2024 21:30,10/1/2024 21:47,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,1266,Subscriber,1974,1
488,10/1/2024 21:50,10/1/2024 21:58,Asd,Amsterdam Centraal,52.379189,4.899431,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,862,Subscriber,1991,2
380,10/1/2024 22:14,10/1/2024 22:21,Rtb,Rotterdam Blaak,51.920582,4.486082,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,1281,Customer,1970,1
439,10/1/2024 22:22,10/1/2024 22:29,Ah,Arnhem Centraal,51.985,5.898611,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,670,Subscriber,1993,1
1431,10/1/2024 22:23,10/1/2024 22:47,Rtb,Rotterdam Blaak,51.920582,4.486082,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,1107,Subscriber,1988,1
311,10/1/2024 22:24,10/1/2024 22:29,Rtb,Rotterdam Blaak,51.920582,4.486082,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,898,Customer,1987,2
475,10/1/2024 22:32,10/1/2024 22:40,Gvc,The Hague Centraal,52.084167,4.324722,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,803,Subscriber,1989,1
360,10/1/2024 23:51,10/1/2024 23:57,89,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,115,Porter Square Station,42.387995,-71.119084,888,Subscriber,1967,1
759,10/1/2024 23:58,10/1/2024 0:10,Ah,Arnhem Centraal,51.985,5.898611,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,1266,Subscriber,1972,1
361,10/1/2024 0:00,10/1/2024 0:06,Asd,Amsterdam Centraal,52.379189,4.899431,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,799,Subscriber,1983,2
441,10/1/2024 0:12,10/1/2024 0:20,Uto,Utrecht Overvecht,52.113333,5.111111,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,1031,Subscriber,1964,1
1042,10/1/2024 0:22,10/1/2024 0:39,GV,The Hague Hollands Spoor,52.070833,4.322222,118,Linear Park - Mass. Ave. at Cameron Ave. ,42.397828,-71.130516,796,Subscriber,1964,1
307,10/1/2024 2:12,10/1/2024 2:17,Uto,Utrecht Overvecht,52.113333,5.111111,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,1046,Subscriber,1992,1
832,10/1/2024 7:35,10/1/2024 7:49,Nm,Nijmegen Station,51.841111,5.854167,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,776,Subscriber,1989,1
238,10/1/2024 7:41,10/1/2024 7:45,118,Linear Park - Mass. Ave. at Cameron Ave. ,42.397828,-71.130516,142,Alewife Station at Russell Field,42.396105,-71.139459,655,Subscriber,1986,2
538,10/1/2024 8:00,10/1/2024 8:09,Rtd,Rotterdam Centraal,51.9225,4.467167,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,1076,Subscriber,1988,1
348,10/1/2024 8:16,10/1/2024 8:22,Asdz,Amsterdam Zuid,52.338602,4.871978,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469,-71.10057324,1080,Subscriber,1993,1
625,10/1/2024 8:26,10/1/2024 8:36,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,1268,Subscriber,1987,1
312,10/1/2024 9:04,10/1/2024 9:09,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,674,Subscriber,1994,1
1007,10/1/2024 9:18,10/1/2024 9:34,115,Porter Square Station,42.387995,-71.119084,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,852,Customer,1986,1
227,10/1/2024 9:19,10/1/2024 9:22,Gvc,The Hague Centraal,52.084167,4.324722,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,1080,Subscriber,1993,1
332,10/1/2024 9:20,10/1/2024 9:26,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,801,Subscriber,1979,1
550,10/1/2024 9:39,10/1/2024 9:48,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,862,Subscriber,1975,1
686,10/1/2024 9:45,10/1/2024 9:56,115,Porter Square Station,42.387995,-71.119084,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,1325,Subscriber,1985,2
365,10/1/2024 9:48,10/1/2024 9:54,GV,The Hague Hollands Spoor,52.070833,4.322222,108,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865,803,Subscriber,1988,2
202,10/1/2024 9:50,10/1/2024 9:54,Uto,Utrecht Overvecht,52.113333,5.111111,107,Ames St at Main St,42.3625,-71.08822,890,Subscriber,1987,1
421,10/1/2024 10:13,10/1/2024 10:20,Ut,Utrecht Centraal,52.089444,5.110278,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,1294,Subscriber,1986,1
759,10/1/2024 10:16,10/1/2024 10:29,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,1299,Subscriber,1980,1
216,10/1/2024 10:21,10/1/2024 10:24,GV,The Hague Hollands Spoor,52.070833,4.322222,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,739,Customer,1990,1
190,10/1/2024 10:21,10/1/2024 10:24,GV,The Hague Hollands Spoor,52.070833,4.322222,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,1031,Customer,1992,2
239,10/1/2024 10:40,10/1/2024 10:44,70,Harvard Kennedy School at Bennett St / Eliot St,42.371196,-71.121473,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,1093,Subscriber,1994,1
243,10/1/2024 11:06,10/1/2024 11:11,141,Kendall Street,42.36356016,-71.08216792,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,1298,Subscriber,1975,1
315,10/1/2024 11:27,10/1/2024 11:32,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,1103,Customer,1962,2
217,10/1/2024 11:28,10/1/2024 11:32,Uto,Utrecht Overvecht,52.113333,5.111111,107,Ames St at Main St,42.3625,-71.08822,1268,Subscriber,1989,1
780,10/1/2024 11:31,10/1/2024 11:44,Gvc,The Hague Centraal,52.084167,4.324722,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,1074,Subscriber,1986,2
557,10/1/2024 11:33,10/1/2024 11:42,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,876,Subscriber,1985,1
362,10/1/2024 11:47,10/1/2024 11:53,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,958,Subscriber,1973,1
396,10/1/2024 11:48,10/1/2024 11:55,Ams,Amsterdam Amstel,52.346587,4.918684,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469,-71.10057324,862,Customer,1991,1
271,10/1/2024 11:53,10/1/2024 11:58,Nm,Nijmegen Station,51.841111,5.854167,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,683,Customer,1988,2
479,10/1/2024 11:58,10/1/2024 12:06,Nm,Nijmegen Station,51.841111,5.854167,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,801,Subscriber,1980,1
253,10/1/2024 12:00,10/1/2024 12:04,Ah,Arnhem Centraal,51.985,5.898611,110,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,1103,Customer,1962,2
356,10/1/2024 12:01,10/1/2024 12:07,Gvc,The Hague Centraal,52.084167,4.324722,107,Ames St at Main St,42.3625,-71.08822,966,Subscriber,1985,1
350,10/1/2024 12:01,10/1/2024 12:07,Gvc,The Hague Centraal,52.084167,4.324722,107,Ames St at Main St,42.3625,-71.08822,862,Subscriber,1988,1
261,10/1/2024 12:01,10/1/2024 12:06,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,141,Kendall Street,42.36356016,-71.08216792,1298,Subscriber,1975,1
365,10/1/2024 12:05,10/1/2024 12:11,Ut,Utrecht Centraal,52.089444,5.110278,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,660,Subscriber,1990,1
332,10/1/2024 12:17,10/1/2024 12:23,Rtd,Rotterdam Centraal,51.9225,4.467167,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,756,Customer,1973,1
543,10/1/2024 12:24,10/1/2024 12:33,Rtd,Rotterdam Centraal,51.9225,4.467167,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,898,Subscriber,1986,1
485,10/1/2024 12:40,10/1/2024 12:48,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,110,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,801,Subscriber,1974,2
739,10/1/2024 12:45,10/1/2024 12:58,Ut,Utrecht Centraal,52.089444,5.110278,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,875,Subscriber,1984,1
265,10/1/2024 13:02,10/1/2024 13:06,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,1110,Subscriber,1992,1
547,10/1/2024 13:03,10/1/2024 13:12,Rtd,Rotterdam Centraal,51.9225,4.467167,89,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,714,Subscriber,1986,1
606,10/1/2024 13:05,10/1/2024 13:15,110,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,1103,Subscriber,1979,1
227,10/1/2024 13:07,10/1/2024 13:11,Gvc,The Hague Centraal,52.084167,4.324722,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,1286,Customer,1956,1
179,10/1/2024 13:15,10/1/2024 13:18,Ams,Amsterdam Amstel,52.346587,4.918684,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,898,Subscriber,1988,1
391,10/1/2024 13:19,10/1/2024 13:25,Asdz,Amsterdam Zuid,52.338602,4.871978,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,1266,Subscriber,1990,1
481,10/1/2024 13:19,10/1/2024 13:27,Ams,Amsterdam Amstel,52.346587,4.918684,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,776,Subscriber,1975,1
566,10/1/2024 13:19,10/1/2024 13:28,GV,The Hague Hollands Spoor,52.070833,4.322222,117,Binney St / Sixth St,42.366095,-71.086388,1118,Subscriber,1977,1
434,10/1/2024 13:20,10/1/2024 13:28,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,1325,Customer,1994,1
844,10/1/2024 13:29,10/1/2024 13:43,110,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,1078,Subscriber,1986,2
1187,10/1/2024 13:35,10/1/2024 13:55,Nm,Nijmegen Station,51.841111,5.854167,97,Harvard University River Houses at DeWolfe St / Cowperthwaite St,42.36919032,-71.11714125,782,Customer,1957,1
329,10/1/2024 13:43,10/1/2024 13:48,Rtb,Rotterdam Blaak,51.920582,4.486082,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,756,Subscriber,1990,1
510,10/1/2024 13:43,10/1/2024 13:52,Rtd,Rotterdam Centraal,51.9225,4.467167,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,1110,Subscriber,1992,1
393,10/1/2024 13:44,10/1/2024 13:50,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,886,Customer,1970,1
296,10/1/2024 13:51,10/1/2024 13:56,Nm,Nijmegen Station,51.841111,5.854167,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,751,Subscriber,1986,1
346,10/1/2024 14:05,10/1/2024 14:11,115,Porter Square Station,42.387995,-71.119084,118,Linear Park - Mass. Ave. at Cameron Ave. ,42.397828,-71.130516,888,Subscriber,1986,1
979,10/1/2024 14:15,10/1/2024 14:31,110,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,1077,Subscriber,1985,1
204,10/1/2024 14:28,10/1/2024 14:31,Asd,Amsterdam Centraal,52.379189,4.899431,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,1041,Customer,1993,1
363,10/1/2024 14:30,10/1/2024 14:36,Asd,Amsterdam Centraal,52.379189,4.899431,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,1109,Subscriber,1986,2
