starttime,stoptime,startstationid,startstationname,startstationlatitude,startstationlongitude,endstationid,endstationname,endstationlatitude,endstationlongitude,bikeid
10-02-2024 09:10:06,10-04-2024 23:01:48,Rtb,Rotterdam Blaak,51.920582,4.486082,Gvc,The Hague Centraal,52.084167,4.324722,1152
10-01-2024 15:37:00,10-03-2024 03:07:37,Gvc,The Hague Centraal,52.084167,4.324722,Rtb,Rotterdam Blaak,51.920582,4.486082,1198
10-04-2024 23:49:51,10-04-2024 23:54:29,Ah,Arnhem Centraal,51.985,5.898611,Nm,Nijmegen Station,51.841111,5.854167,1814
10-02-2024 05:20:20,10-04-2024 11:11:05,Asd,Amsterdam Centraal,52.379189,4.899431,Ams,Amsterdam Amstel,52.346587,4.918684,1471
10-03-2024 19:24:41,10-04-2024 04:30:12,Nm,Nijmegen Station,51.841111,5.854167,Asdz,Amsterdam Zuid,52.338602,4.871978,1702
10-04-2024 07:21:54,10-04-2024 15:11:18,Gvc,The Hague Centraal,52.084167,4.324722,Uto,Utrecht Overvecht,52.113333,5.111111,1569
10-02-2024 07:46:24,10-04-2024 14:59:31,Uto,Utrecht Overvecht,52.113333,5.111111,Ut,Utrecht Centraal,52.089444,5.110278,1621
10-02-2024 14:04:43,10-02-2024 15:56:58,GV,The Hague Hollands Spoor,52.070833,4.322222,Asdz,Amsterdam Zuid,52.338602,4.871978,1269
10-03-2024 14:00:11,10-04-2024 02:06:40,Gvc,The Hague Centraal,52.084167,4.324722,Rtd,Rotterdam Centraal,51.9225,4.467167,1963
10-01-2024 05:30:12,10-03-2024 05:23:36,Gvc,The Hague Centraal,52.084167,4.324722,Asdz,Amsterdam Zuid,52.338602,4.871978,1599
10-01-2024 07:54:44,10-01-2024 19:14:06,Ams,Amsterdam Amstel,52.346587,4.918684,Asdz,Amsterdam Zuid,52.338602,4.871978,1652
10-01-2024 06:55:31,10-03-2024 11:41:53,Gvc,The Hague Centraal,52.084167,4.324722,Asd,Amsterdam Centraal,52.379189,4.899431,1561
10-03-2024 15:40:54,10-04-2024 02:57:51,Nm,Nijmegen Station,51.841111,5.854167,Ah,Arnhem Centraal,51.985,5.898611,1035
10-02-2024 14:27:00,10-03-2024 08:44:25,Asd,Amsterdam Centraal,52.379189,4.899431,Ams,Amsterdam Amstel,52.346587,4.918684,1546
10-02-2024 18:24:39,10-03-2024 23:52:14,Rtb,Rotterdam Blaak,51.920582,4.486082,Asd,Amsterdam Centraal,52.379189,4.899431,1182
10-03-2024 08:20:31,10-04-2024 23:12:05,Asdz,Amsterdam Zuid,52.338602,4.871978,Ams,Amsterdam Amstel,52.346587,4.918684,1504
10-03-2024 22:36:41,10-04-2024 03:36:43,Asd,Amsterdam Centraal,52.379189,4.899431,GV,The Hague Hollands Spoor,52.070833,4.322222,1892
10-03-2024 19:41:22,10-04-2024 08:29:03,Ams,Amsterdam Amstel,52.346587,4.918684,Ut,Utrecht Centraal,52.089444,5.110278,1600
10-03-2024 07:28:41,10-04-2024 14:26:51,Nm,Nijmegen Station,51.841111,5.854167,Gvc,The Hague Centraal,52.084167,4.324722,1143
10-04-2024 17:07:01,10-04-2024 22:41:39,Ut,Utrecht Centraal,52.089444,5.110278,GV,The Hague Hollands Spoor,52.070833,4.322222,1470
10-01-2024 02:35:49,10-03-2024 11:46:47,Uto,Utrecht Overvecht,52.113333,5.111111,Asd,Amsterdam Centraal,52.379189,4.899431,1943
10-03-2024 02:35:58,10-04-2024 06:35:47,Nm,Nijmegen Station,51.841111,5.854167,Asd,Amsterdam Centraal,52.379189,4.899431,1738
10-02-2024 16:49:18,10-04-2024 18:12:23,Rtd,Rotterdam Centraal,51.9225,4.467167,Asd,Amsterdam Centraal,52.379189,4.899431,1801
10-02-2024 11:39:29,10-02-2024 17:37:35,Ams,Amsterdam Amstel,52.346587,4.918684,Rtd,Rotterdam Centraal,51.9225,4.467167,1383
10-01-2024 18:05:53,10-01-2024 19:24:10,Asd,Amsterdam Centraal,52.379189,4.899431,Rtb,Rotterdam Blaak,51.920582,4.486082,1948
10-02-2024 16:07:49,10-04-2024 20:53:55,Uto,Utrecht Overvecht,52.113333,5.111111,Nm,Nijmegen Station,51.841111,5.854167,1726
10-02-2024 02:33:44,10-03-2024 17:39:19,Asdz,Amsterdam Zuid,52.338602,4.871978,Ams,Amsterdam Amstel,52.346587,4.918684,1392
10-03-2024 00:26:25,10-04-2024 03:37:34,Ah,Arnhem Centraal,51.985,5.898611,Gvc,The Hague Centraal,52.084167,4.324722,1659
10-01-2024 07:34:54,10-01-2024 20:16:12,Asdz,Amsterdam Zuid,52.338602,4.871978,GV,The Hague Hollands Spoor,52.070833,4.322222,1218
10-03-2024 02:59:55,10-03-2024 06:58:00,Asd,Amsterdam Centraal,52.379189,4.899431,Ah,Arnhem Centraal,51.985,5.898611,1548
10-03-2024 17:48:27,10-04-2024 17:22:36,Ah,Arnhem Centraal,51.985,5.898611,GV,The Hague Hollands Spoor,52.070833,4.322222,1663
10-04-2024 04:04:49,10-04-2024 17:26:44,Ut,Utrecht Centraal,52.089444,5.110278,Nm,Nijmegen Station,51.841111,5.854167,1399
10-03-2024 14:08:33,10-04-2024 22:16:45,Asd,Amsterdam Centraal,52.379189,4.899431,Ut,Utrecht Centraal,52.089444,5.110278,1554
10-03-2024 19:12:01,10-04-2024 16:28:03,Rtb,Rotterdam Blaak,51.920582,4.486082,GV,The Hague Hollands Spoor,52.070833,4.322222,1285
10-04-2024 10:31:11,10-04-2024 16:12:01,GV,The Hague Hollands Spoor,52.070833,4.322222,Uto,Utrecht Overvecht,52.113333,5.111111,1060
10-02-2024 09:41:57,10-04-2024 14:32:55,Rtd,Rotterdam Centraal,51.9225,4.467167,Nm,Nijmegen Station,51.841111,5.854167,1799
10-02-2024 16:57:16,10-02-2024 19:46:35,Uto,Utrecht Overvecht,52.113333,5.111111,Nm,Nijmegen Station,51.841111,5.854167,1942
10-01-2024 07:23:12,10-02-2024 03:43:45,Ah,Arnhem Centraal,51.985,5.898611,Nm,Nijmegen Station,51.841111,5.854167,1139
10-04-2024 09:00:20,10-04-2024 13:49:00,Asdz,Amsterdam Zuid,52.338602,4.871978,Asd,Amsterdam Centraal,52.379189,4.899431,1379
10-02-2024 19:31:01,10-04-2024 01:46:27,Ams,Amsterdam Amstel,52.346587,4.918684,Gvc,The Hague Centraal,52.084167,4.324722,1532
10-02-2024 15:41:56,10-03-2024 02:55:14,Ams,Amsterdam Amstel,52.346587,4.918684,GV,The Hague Hollands Spoor,52.070833,4.322222,1684
10-02-2024 07:35:07,10-02-2024 23:06:51,Rtb,Rotterdam Blaak,51.920582,4.486082,Ams,Amsterdam Amstel,52.346587,4.918684,1759
10-01-2024 18:39:30,10-02-2024 18:23:26,GV,The Hague Hollands Spoor,52.070833,4.322222,Nm,Nijmegen Station,51.841111,5.854167,1734
10-04-2024 21:01:47,10-04-2024 21:50:27,Rtd,Rotterdam Centraal,51.9225,4.467167,Uto,Utrecht Overvecht,52.113333,5.111111,1150
10-02-2024 00:10:28,10-04-2024 21:41:50,Rtd,Rotterdam Centraal,51.9225,4.467167,Nm,Nijmegen Station,51.841111,5.854167,1596
10-02-2024 14:31:14,10-02-2024 20:16:50,Nm,Nijmegen Station,51.841111,5.854167,Uto,Utrecht Overvecht,52.113333,5.111111,1563
10-03-2024 12:06:47,10-04-2024 18:40:30,Rtb,Rotterdam Blaak,51.920582,4.486082,Rtd,Rotterdam Centraal,51.9225,4.467167,1869
10-02-2024 09:53:05,10-03-2024 13:59:23,Ams,Amsterdam Amstel,52.346587,4.918684,Asd,Amsterdam Centraal,52.379189,4.899431,1916
10-03-2024 01:23:05,10-04-2024 13:32:14,Ams,Amsterdam Amstel,52.346587,4.918684,Uto,Utrecht Overvecht,52.113333,5.111111,1051
10-04-2024 02:48:19,10-04-2024 17:16:42,Gvc,The Hague Centraal,52.084167,4.324722,Nm,Nijmegen Station,51.841111,5.854167,1133
10-02-2024 02:12:41,10-04-2024 15:37:55,Ut,Utrecht Centraal,52.089444,5.110278,Nm,Nijmegen Station,51.841111,5.854167,1522
10-03-2024 11:24:17,10-03-2024 11:33:29,Rtd,Rotterdam Centraal,51.9225,4.467167,Ams,Amsterdam Amstel,52.346587,4.918684,1384
10-02-2024 02:51:27,10-04-2024 07:37:11,Asdz,Amsterdam Zuid,52.338602,4.871978,Rtb,Rotterdam Blaak,51.920582,4.486082,1035
10-02-2024 04:06:29,10-04-2024 11:34:12,Gvc,The Hague Centraal,52.084167,4.324722,Rtb,Rotterdam Blaak,51.920582,4.486082,1043
10-02-2024 07:53:15,10-03-2024 00:48:16,Ams,Amsterdam Amstel,52.346587,4.918684,Rtb,Rotterdam Blaak,51.920582,4.486082,1253
10-01-2024 03:37:39,10-03-2024 14:57:52,Nm,Nijmegen Station,51.841111,5.854167,Asdz,Amsterdam Zuid,52.338602,4.871978,1960
10-02-2024 01:29:09,10-02-2024 11:08:53,Rtd,Rotterdam Centraal,51.9225,4.467167,Rtb,Rotterdam Blaak,51.920582,4.486082,1713
10-04-2024 18:22:17,10-04-2024 23:42:37,Rtd,Rotterdam Centraal,51.9225,4.467167,Asdz,Amsterdam Zuid,52.338602,4.871978,1935
10-02-2024 16:49:52,10-04-2024 19:26:12,Asd,Amsterdam Centraal,52.379189,4.899431,Ams,Amsterdam Amstel,52.346587,4.918684,1793
10-04-2024 12:08:51,10-04-2024 14:15:52,Rtd,Rotterdam Centraal,51.9225,4.467167,Asdz,Amsterdam Zuid,52.338602,4.871978,1152
10-02-2024 08:03:54,10-04-2024 02:09:29,Nm,Nijmegen Station,51.841111,5.854167,Ah,Arnhem Centraal,51.985,5.898611,1966
10-01-2024 15:26:20,10-04-2024 10:26:24,GV,The Hague Hollands Spoor,52.070833,4.322222,Nm,Nijmegen Station,51.841111,5.854167,1293
10-04-2024 00:48:27,10-04-2024 08:12:04,Ah,Arnhem Centraal,51.985,5.898611,Rtd,Rotterdam Centraal,51.9225,4.467167,1916
10-01-2024 15:11:41,10-01-2024 16:27:45,Ut,Utrecht Centraal,52.089444,5.110278,Rtd,Rotterdam Centraal,51.9225,4.467167,1957
10-01-2024 16:10:18,10-04-2024 15:19:03,Gvc,The Hague Centraal,52.084167,4.324722,Ut,Utrecht Centraal,52.089444,5.110278,1671
10-04-2024 10:05:02,10-04-2024 10:47:44,Nm,Nijmegen Station,51.841111,5.854167,Uto,Utrecht Overvecht,52.113333,5.111111,1266
10-04-2024 13:44:16,10-04-2024 22:09:43,Rtd,Rotterdam Centraal,51.9225,4.467167,Asd,Amsterdam Centraal,52.379189,4.899431,1672
10-02-2024 12:52:16,10-04-2024 11:42:11,Rtd,Rotterdam Centraal,51.9225,4.467167,Ah,Arnhem Centraal,51.985,5.898611,1190
10-01-2024 17:06:55,10-03-2024 17:29:30,Nm,Nijmegen Station,51.841111,5.854167,Gvc,The Hague Centraal,52.084167,4.324722,1011
10-04-2024 00:45:16,10-04-2024 06:09:37,Rtb,Rotterdam Blaak,51.920582,4.486082,Asd,Amsterdam Centraal,52.379189,4.899431,1219
10-04-2024 04:58:48,10-04-2024 09:42:47,Gvc,The Hague Centraal,52.084167,4.324722,Nm,Nijmegen Station,51.841111,5.854167,1177
10-01-2024 15:51:37,10-04-2024 05:14:28,Gvc,The Hague Centraal,52.084167,4.324722,GV,The Hague Hollands Spoor,52.070833,4.322222,1321
10-01-2024 14:45:54,10-03-2024 02:34:15,Uto,Utrecht Overvecht,52.113333,5.111111,Rtd,Rotterdam Centraal,51.9225,4.467167,1932
10-02-2024 15:49:47,10-02-2024 18:44:35,GV,The Hague Hollands Spoor,52.070833,4.322222,Uto,Utrecht Overvecht,52.113333,5.111111,1249
10-04-2024 10:56:13,10-04-2024 20:09:19,GV,The Hague Hollands Spoor,52.070833,4.322222,Nm,Nijmegen Station,51.841111,5.854167,1804
10-04-2024 13:27:08,10-04-2024 21:55:03,Ams,Amsterdam Amstel,52.346587,4.918684,Ah,Arnhem Centraal,51.985,5.898611,1241
10-01-2024 20:34:59,10-02-2024 10:35:48,Rtb,Rotterdam Blaak,51.920582,4.486082,Nm,Nijmegen Station,51.841111,5.854167,1380
10-02-2024 02:35:20,10-03-2024 11:28:06,Rtb,Rotterdam Blaak,51.920582,4.486082,Gvc,The Hague Centraal,52.084167,4.324722,1445
10-02-2024 23:20:06,10-03-2024 22:58:54,Asd,Amsterdam Centraal,52.379189,4.899431,Asdz,Amsterdam Zuid,52.338602,4.871978,1565
10-02-2024 05:06:24,10-04-2024 20:11:06,Ut,Utrecht Centraal,52.089444,5.110278,Ah,Arnhem Centraal,51.985,5.898611,1916
10-02-2024 12:12:23,10-04-2024 03:24:33,Uto,Utrecht Overvecht,52.113333,5.111111,Rtb,Rotterdam Blaak,51.920582,4.486082,1001
10-03-2024 08:04:55,10-04-2024 11:51:23,Gvc,The Hague Centraal,52.084167,4.324722,Nm,Nijmegen Station,51.841111,5.854167,1859
10-04-2024 09:36:52,10-04-2024 22:01:57,Rtb,Rotterdam Blaak,51.920582,4.486082,Rtd,Rotterdam Centraal,51.9225,4.467167,1563
10-04-2024 20:10:24,10-04-2024 22:19:15,Asd,Amsterdam Centraal,52.379189,4.899431,Ut,Utrecht Centraal,52.089444,5.110278,1510
10-02-2024 13:44:27,10-03-2024 01:18:20,Asd,Amsterdam Centraal,52.379189,4.899431,GV,The Hague Hollands Spoor,52.070833,4.322222,1765
10-04-2024 11:30:51,10-04-2024 18:57:05,Nm,Nijmegen Station,51.841111,5.854167,Uto,Utrecht Overvecht,52.113333,5.111111,1052
10-01-2024 13:50:54,10-04-2024 21:19:12,Rtb,Rotterdam Blaak,51.920582,4.486082,Ams,Amsterdam Amstel,52.346587,4.918684,1108
10-03-2024 10:33:44,10-03-2024 11:28:16,Rtb,Rotterdam Blaak,51.920582,4.486082,Rtd,Rotterdam Centraal,51.9225,4.467167,1989
10-02-2024 08:38:44,10-02-2024 16:16:04,Ams,Amsterdam Amstel,52.346587,4.918684,Ut,Utrecht Centraal,52.089444,5.110278,1356
10-03-2024 08:32:37,10-03-2024 11:45:11,Rtd,Rotterdam Centraal,51.9225,4.467167,Ams,Amsterdam Amstel,52.346587,4.918684,1105
10-02-2024 16:50:33,10-04-2024 08:21:27,Asdz,Amsterdam Zuid,52.338602,4.871978,Gvc,The Hague Centraal,52.084167,4.324722,1669
10-04-2024 17:11:50,10-04-2024 17:57:58,GV,The Hague Hollands Spoor,52.070833,4.322222,Ut,Utrecht Centraal,52.089444,5.110278,1010
10-04-2024 22:56:37,10-04-2024 23:43:18,Rtb,Rotterdam Blaak,51.920582,4.486082,Ah,Arnhem Centraal,51.985,5.898611,1640
10-01-2024 16:18:19,10-02-2024 08:38:40,Ams,Amsterdam Amstel,52.346587,4.918684,Ut,Utrecht Centraal,52.089444,5.110278,1635
10-03-2024 11:00:16,10-03-2024 20:26:27,Uto,Utrecht Overvecht,52.113333,5.111111,Rtd,Rotterdam Centraal,51.9225,4.467167,1016
10-02-2024 10:18:47,10-02-2024 16:28:51,Rtd,Rotterdam Centraal,51.9225,4.467167,Asdz,Amsterdam Zuid,52.338602,4.871978,1308
10-03-2024 20:35:57,10-04-2024 14:50:25,Rtb,Rotterdam Blaak,51.920582,4.486082,Nm,Nijmegen Station,51.841111,5.854167,1098
10-01-2024 15:25:35,10-04-2024 20:29:49,Ams,Amsterdam Amstel,52.346587,4.918684,Nm,Nijmegen Station,51.841111,5.854167,1737
10-02-2024 08:01:22,10-04-2024 11:13:36,Ut,Utrecht Centraal,52.089444,5.110278,Asd,Amsterdam Centraal,52.379189,4.899431,1678
10-01-2024 16:45:48,10-04-2024 01:30:31,Ah,Arnhem Centraal,51.985,5.898611,Ams,Amsterdam Amstel,52.346587,4.918684,1620
10-03-2024 02:55:03,10-03-2024 14:25:55,Ams,Amsterdam Amstel,52.346587,4.918684,Asd,Amsterdam Centraal,52.379189,4.899431,1802
10-02-2024 14:02:13,10-02-2024 20:15:12,GV,The Hague Hollands Spoor,52.070833,4.322222,Ut,Utrecht Centraal,52.089444,5.110278,1287
10-03-2024 15:36:56,10-04-2024 04:48:16,Gvc,The Hague Centraal,52.084167,4.324722,Uto,Utrecht Overvecht,52.113333,5.111111,1629
10-01-2024 06:09:58,10-04-2024 00:21:38,Rtd,Rotterdam Centraal,51.9225,4.467167,Gvc,The Hague Centraal,52.084167,4.324722,1378
10-02-2024 06:41:47,10-04-2024 14:05:36,Ut,Utrecht Centraal,52.089444,5.110278,Asd,Amsterdam Centraal,52.379189,4.899431,1979
10-01-2024 15:06:41,10-04-2024 19:22:13,Asdz,Amsterdam Zuid,52.338602,4.871978,Ut,Utrecht Centraal,52.089444,5.110278,1711
10-04-2024 18:26:19,10-04-2024 23:09:08,Gvc,The Hague Centraal,52.084167,4.324722,Rtb,Rotterdam Blaak,51.920582,4.486082,1396
10-02-2024 06:06:57,10-02-2024 18:29:26,Ut,Utrecht Centraal,52.089444,5.110278,Asd,Amsterdam Centraal,52.379189,4.899431,1645
10-04-2024 20:21:37,10-04-2024 22:47:56,Asd,Amsterdam Centraal,52.379189,4.899431,Uto,Utrecht Overvecht,52.113333,5.111111,1593
10-03-2024 02:35:41,10-03-2024 14:53:26,Asdz,Amsterdam Zuid,52.338602,4.871978,Ams,Amsterdam Amstel,52.346587,4.918684,1591
10-03-2024 20:13:36,10-04-2024 20:41:31,Nm,Nijmegen Station,51.841111,5.854167,Asdz,Amsterdam Zuid,52.338602,4.871978,1504
10-04-2024 16:25:15,10-04-2024 20:54:15,Ut,Utrecht Centraal,52.089444,5.110278,Rtd,Rotterdam Centraal,51.9225,4.467167,1751
10-03-2024 08:16:04,10-04-2024 16:14:30,Nm,Nijmegen Station,51.841111,5.854167,Rtd,Rotterdam Centraal,51.9225,4.467167,1689
10-04-2024 01:09:55,10-04-2024 18:38:08,Ah,Arnhem Centraal,51.985,5.898611,Nm,Nijmegen Station,51.841111,5.854167,1881
10-02-2024 15:48:47,10-03-2024 13:33:53,Rtd,Rotterdam Centraal,51.9225,4.467167,Rtb,Rotterdam Blaak,51.920582,4.486082,1523
10-02-2024 19:11:56,10-03-2024 00:27:57,Ams,Amsterdam Amstel,52.346587,4.918684,GV,The Hague Hollands Spoor,52.070833,4.322222,1127
10-03-2024 14:50:28,10-04-2024 18:18:49,GV,The Hague Hollands Spoor,52.070833,4.322222,Uto,Utrecht Overvecht,52.113333,5.111111,1127
10-03-2024 17:57:14,10-04-2024 22:24:23,Nm,Nijmegen Station,51.841111,5.854167,Gvc,The Hague Centraal,52.084167,4.324722,1673
10-04-2024 15:45:32,10-04-2024 17:02:09,Asd,Amsterdam Centraal,52.379189,4.899431,Rtd,Rotterdam Centraal,51.9225,4.467167,1983
10-03-2024 19:52:46,10-04-2024 19:36:04,Rtd,Rotterdam Centraal,51.9225,4.467167,Nm,Nijmegen Station,51.841111,5.854167,1084
10-03-2024 18:03:18,10-03-2024 23:28:48,Rtb,Rotterdam Blaak,51.920582,4.486082,Ut,Utrecht Centraal,52.089444,5.110278,1797
10-02-2024 04:42:14,10-02-2024 21:50:36,Ams,Amsterdam Amstel,52.346587,4.918684,Rtd,Rotterdam Centraal,51.9225,4.467167,1141
10-02-2024 06:06:53,10-04-2024 06:08:58,Asd,Amsterdam Centraal,52.379189,4.899431,Nm,Nijmegen Station,51.841111,5.854167,1149
10-01-2024 08:30:46,10-01-2024 19:44:19,Rtb,Rotterdam Blaak,51.920582,4.486082,Ut,Utrecht Centraal,52.089444,5.110278,1630
10-04-2024 21:57:07,10-04-2024 22:56:36,Ams,Amsterdam Amstel,52.346587,4.918684,GV,The Hague Hollands Spoor,52.070833,4.322222,1211
10-02-2024 15:01:52,10-04-2024 09:32:23,Nm,Nijmegen Station,51.841111,5.854167,Rtd,Rotterdam Centraal,51.9225,4.467167,1643
10-01-2024 14:21:42,10-04-2024 09:29:35,Rtd,Rotterdam Centraal,51.9225,4.467167,Asd,Amsterdam Centraal,52.379189,4.899431,1024
10-01-2024 10:30:30,10-02-2024 01:02:04,Gvc,The Hague Centraal,52.084167,4.324722,Ah,Arnhem Centraal,51.985,5.898611,1517
10-04-2024 17:03:45,10-04-2024 20:57:18,Asdz,Amsterdam Zuid,52.338602,4.871978,Rtd,Rotterdam Centraal,51.9225,4.467167,1391
10-01-2024 22:05:10,10-03-2024 14:49:01,GV,The Hague Hollands Spoor,52.070833,4.322222,Ut,Utrecht Centraal,52.089444,5.110278,1528
10-01-2024 14:26:55,10-04-2024 03:26:56,Ah,Arnhem Centraal,51.985,5.898611,GV,The Hague Hollands Spoor,52.070833,4.322222,1556
10-03-2024 03:42:33,10-04-2024 14:06:42,Ams,Amsterdam Amstel,52.346587,4.918684,Rtb,Rotterdam Blaak,51.920582,4.486082,1436
10-01-2024 19:27:25,10-04-2024 05:51:17,Rtd,Rotterdam Centraal,51.9225,4.467167,Nm,Nijmegen Station,51.841111,5.854167,1376
10-01-2024 04:03:19,10-03-2024 04:47:01,Gvc,The Hague Centraal,52.084167,4.324722,Ah,Arnhem Centraal,51.985,5.898611,1559
10-04-2024 10:09:41,10-04-2024 17:05:57,GV,The Hague Hollands Spoor,52.070833,4.322222,Ams,Amsterdam Amstel,52.346587,4.918684,1279
10-03-2024 21:41:02,10-04-2024 18:31:12,Uto,Utrecht Overvecht,52.113333,5.111111,Nm,Nijmegen Station,51.841111,5.854167,1881
10-03-2024 16:00:07,10-04-2024 00:06:20,Rtb,Rotterdam Blaak,51.920582,4.486082,Rtd,Rotterdam Centraal,51.9225,4.467167,1173
10-01-2024 12:56:51,10-04-2024 10:50:06,Ams,Amsterdam Amstel,52.346587,4.918684,Ut,Utrecht Centraal,52.089444,5.110278,1440
10-01-2024 15:55:39,10-02-2024 10:16:51,Nm,Nijmegen Station,51.841111,5.854167,Uto,Utrecht Overvecht,52.113333,5.111111,1992
10-02-2024 17:17:53,10-04-2024 21:26:31,GV,The Hague Hollands Spoor,52.070833,4.322222,Rtb,Rotterdam Blaak,51.920582,4.486082,1797
10-04-2024 13:50:57,10-04-2024 14:40:55,Ut,Utrecht Centraal,52.089444,5.110278,Rtd,Rotterdam Centraal,51.9225,4.467167,1909
10-04-2024 06:13:14,10-04-2024 16:54:19,GV,The Hague Hollands Spoor,52.070833,4.322222,Nm,Nijmegen Station,51.841111,5.854167,1948
10-02-2024 04:23:49,10-03-2024 02:02:20,GV,The Hague Hollands Spoor,52.070833,4.322222,Uto,Utrecht Overvecht,52.113333,5.111111,1798
10-03-2024 08:27:33,10-04-2024 04:52:40,Ah,Arnhem Centraal,51.985,5.898611,Asd,Amsterdam Centraal,52.379189,4.899431,1446
10-04-2024 13:21:36,10-04-2024 14:59:24,Nm,Nijmegen Station,51.841111,5.854167,Gvc,The Hague Centraal,52.084167,4.324722,1488
10-04-2024 08:37:28,10-04-2024 16:59:42,Asdz,Amsterdam Zuid,52.338602,4.871978,Rtb,Rotterdam Blaak,51.920582,4.486082,1417
10-03-2024 03:55:19,10-03-2024 21:39:03,Gvc,The Hague Centraal,52.084167,4.324722,GV,The Hague Hollands Spoor,52.070833,4.322222,1409
10-01-2024 17:00:26,10-01-2024 22:05:50,Rtd,Rotterdam Centraal,51.9225,4.467167,Asdz,Amsterdam Zuid,52.338602,4.871978,1875
10-04-2024 21:34:41,10-04-2024 22:46:53,Asd,Amsterdam Centraal,52.379189,4.899431,Ams,Amsterdam Amstel,52.346587,4.918684,1309
10-03-2024 08:03:46,10-03-2024 23:28:10,Ams,Amsterdam Amstel,52.346587,4.918684,Rtb,Rotterdam Blaak,51.920582,4.486082,1300
10-04-2024 21:08:26,10-04-2024 21:15:00,Gvc,The Hague Centraal,52.084167,4.324722,Ah,Arnhem Centraal,51.985,5.898611,1472
10-01-2024 20:05:38,10-02-2024 01:34:18,Gvc,The Hague Centraal,52.084167,4.324722,Asdz,Amsterdam Zuid,52.338602,4.871978,1337
10-03-2024 16:26:54,10-04-2024 20:22:51,Uto,Utrecht Overvecht,52.113333,5.111111,Asdz,Amsterdam Zuid,52.338602,4.871978,1025
10-02-2024 09:34:55,10-04-2024 04:26:37,Uto,Utrecht Overvecht,52.113333,5.111111,Rtd,Rotterdam Centraal,51.9225,4.467167,1877
10-02-2024 17:58:31,10-03-2024 19:24:36,Ut,Utrecht Centraal,52.089444,5.110278,Asdz,Amsterdam Zuid,52.338602,4.871978,1094
10-04-2024 01:31:30,10-04-2024 23:32:05,Ah,Arnhem Centraal,51.985,5.898611,Gvc,The Hague Centraal,52.084167,4.324722,1202
10-04-2024 04:18:02,10-04-2024 19:13:35,Asd,Amsterdam Centraal,52.379189,4.899431,Ah,Arnhem Centraal,51.985,5.898611,1567
10-02-2024 05:47:53,10-02-2024 17:48:07,Ah,Arnhem Centraal,51.985,5.898611,Gvc,The Hague Centraal,52.084167,4.324722,1218
10-03-2024 05:34:21,10-04-2024 16:48:39,Nm,Nijmegen Station,51.841111,5.854167,Asd,Amsterdam Centraal,52.379189,4.899431,1739
10-02-2024 05:11:20,10-03-2024 16:05:20,Rtd,Rotterdam Centraal,51.9225,4.467167,Ah,Arnhem Centraal,51.985,5.898611,1202
10-03-2024 19:30:50,10-04-2024 13:25:06,Gvc,The Hague Centraal,52.084167,4.324722,Asdz,Amsterdam Zuid,52.338602,4.871978,1089
10-04-2024 12:27:04,10-04-2024 19:58:59,Gvc,The Hague Centraal,52.084167,4.324722,Ah,Arnhem Centraal,51.985,5.898611,1349
10-01-2024 13:39:26,10-02-2024 05:29:06,Ah,Arnhem Centraal,51.985,5.898611,Rtd,Rotterdam Centraal,51.9225,4.467167,1236
10-03-2024 08:19:49,10-04-2024 16:08:48,Ut,Utrecht Centraal,52.089444,5.110278,Uto,Utrecht Overvecht,52.113333,5.111111,1444
10-01-2024 21:39:46,10-02-2024 19:46:33,Gvc,The Hague Centraal,52.084167,4.324722,Ams,Amsterdam Amstel,52.346587,4.918684,1348
10-04-2024 06:41:28,10-04-2024 18:21:16,Ams,Amsterdam Amstel,52.346587,4.918684,GV,The Hague Hollands Spoor,52.070833,4.322222,1054
10-02-2024 02:48:48,10-02-2024 12:11:28,GV,The Hague Hollands Spoor,52.070833,4.322222,Rtd,Rotterdam Centraal,51.9225,4.467167,1153
10-01-2024 02:30:44,10-03-2024 07:35:34,Nm,Nijmegen Station,51.841111,5.854167,Rtd,Rotterdam Centraal,51.9225,4.467167,1095
10-03-2024 17:13:59,10-04-2024 01:10:08,Ams,Amsterdam Amstel,52.346587,4.918684,Rtb,Rotterdam Blaak,51.920582,4.486082,1110
10-04-2024 06:41:49,10-04-2024 15:03:00,Ams,Amsterdam Amstel,52.346587,4.918684,Ah,Arnhem Centraal,51.985,5.898611,1259
10-03-2024 17:33:35,10-03-2024 17:49:57,Ut,Utrecht Centraal,52.089444,5.110278,Ams,Amsterdam Amstel,52.346587,4.918684,1573
10-03-2024 08:58:18,10-03-2024 11:43:53,GV,The Hague Hollands Spoor,52.070833,4.322222,Ut,Utrecht Centraal,52.089444,5.110278,1217
10-04-2024 15:32:43,10-04-2024 18:27:59,Rtb,Rotterdam Blaak,51.920582,4.486082,Ut,Utrecht Centraal,52.089444,5.110278,1946
10-02-2024 12:38:12,10-03-2024 05:24:18,Rtb,Rotterdam Blaak,51.920582,4.486082,Uto,Utrecht Overvecht,52.113333,5.111111,1891
10-01-2024 23:54:28,10-03-2024 05:15:50,Rtb,Rotterdam Blaak,51.920582,4.486082,Ams,Amsterdam Amstel,52.346587,4.918684,1568
10-03-2024 00:16:54,10-04-2024 11:49:37,Ut,Utrecht Centraal,52.089444,5.110278,Asd,Amsterdam Centraal,52.379189,4.899431,1987
10-03-2024 08:56:35,10-03-2024 21:43:15,Rtb,Rotterdam Blaak,51.920582,4.486082,Rtd,Rotterdam Centraal,51.9225,4.467167,1019
